X,Y,NAME,POSIT_VEG,POSIT_RES,POSIT_ARB,LONGUEUR,NACELLE,ZAR,ESSENCE_PR,COM,photo,layer,NUM_UNIQUE,icon_url
0.30859347,44.46954657,Isolé 2002,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 6,"7817",./0.png
0.30871926,44.46961036,Isolé 2003,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 6,"7818",./0.png
0.31151229,44.47258056,Isolé 2004,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE/LAURIER,,,ISOLE ZONE 6,"7819",./0.png
0.31170383,44.47305064,Isolé 2005,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,AUBÉPINE,,,ISOLE ZONE 6,"7820",./0.png
0.31178958,44.47334952,Isolé 2006,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7821",./0.png
0.31186292,44.47363617,Isolé 2007,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 6,"7822",./0.png
0.31213927,44.47440491,Isolé 2008,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7823",./0.png
0.31618445,44.47749909,Isolé 2009,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7824",./0.png
0.31777762,44.47800938,Isolé 2010,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7825",./0.png
0.31804857,44.47810176,Isolé 2011,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7826",./0.png
0.31880092,44.47844061,Isolé 2012,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7827",./0.png
0.31890268,44.47848625,Isolé 2013,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7828",./0.png
0.31899308,44.47852935,Isolé 2014,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7829",./0.png
0.31980143,44.47894705,Isolé 2015,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7830",./0.png
0.31998237,44.4790402,Isolé 2016,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CÂBLE DÉCROCHÉ,ArpentGIS_20201111123035.jpg,,ISOLE ZONE 6,"7831",./0.png
0.32863594,44.48337158,Isolé 2017,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7832",./0.png
0.32871694,44.48342027,Isolé 2018,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7833",./0.png
0.32894763,44.48355338,Isolé 2019,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7834",./0.png
0.32931102,44.48377422,Isolé 2020,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7835",./0.png
0.33481087,44.48621883,Isolé 2021,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7836",./0.png
0.3360869,44.48631802,Isolé 2022,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BOULEAU,,,ISOLE ZONE 6,"7837",./0.png
0.33637896,44.48634006,Isolé 2023,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 6,"7838",./0.png
0.34056026,44.48745702,Isolé 2024,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7839",./0.png
0.340924,44.48771097,Isolé 2025,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7840",./0.png
0.34098155,44.48777469,Isolé 2026,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 6,"7841",./0.png
0.34130609,44.48802608,Isolé 2027,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7842",./0.png
0.34139271,44.48828622,Isolé 2028,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7843",./0.png
0.34134826,44.48868425,Isolé 2029,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7844",./0.png
0.34184376,44.48935961,Isolé 2030,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7845",./0.png
0.34194184,44.48940295,Isolé 2031,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE,,,ISOLE ZONE 6,"7846",./0.png
0.34213223,44.48958102,Isolé 2032,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7847",./0.png
0.34537622,44.49057556,Isolé 2033,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7848",./0.png
0.34548321,44.49040303,Isolé 2034,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SUREAU/CHÊNE,,,ISOLE ZONE 6,"7849",./0.png
0.29437993,44.46468961,Isolé 2035,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7850",./0.png
0.29448619,44.46475236,Isolé 2036,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7851",./0.png
0.29447228,44.46519972,Isolé 2037,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7852",./0.png
0.29440883,44.46530692,Isolé 2038,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7853",./0.png
0.2943677,44.46535963,Isolé 2039,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7854",./0.png
0.29419115,44.46551849,Isolé 2040,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7855",./0.png
0.29365821,44.46606171,Isolé 2041,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7856",./0.png
0.29361381,44.4661051,Isolé 2042,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7857",./0.png
0.29326284,44.46671191,Isolé 2043,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7858",./0.png
0.29323857,44.46682566,Isolé 2044,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7859",./0.png
0.29318513,44.46693944,Isolé 2045,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7860",./0.png
0.29319393,44.46704626,Isolé 2046,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7861",./0.png
0.29359967,44.46794593,Isolé 2047,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHENE VERT,,,ISOLE ZONE 6,"7862",./0.png
0.29359715,44.46805483,Isolé 2048,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7863",./0.png
0.29360524,44.46818129,Isolé 2049,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7864",./0.png
0.29360688,44.46830438,Isolé 2050,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7865",./0.png
0.29360388,44.46841296,Isolé 2051,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7866",./0.png
0.29376948,44.46853688,Isolé 2052,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7867",./0.png
0.29380313,44.46923293,Isolé 2053,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 6,"7868",./0.png
0.29379633,44.46939132,Isolé 2054,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TREMBLE/FRÊNE,,,ISOLE ZONE 6,"7869",./0.png
0.2940601,44.46933209,Isolé 2055,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7870",./0.png
0.29429762,44.46920097,Isolé 2056,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7871",./0.png
0.29443742,44.46911383,Isolé 2057,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7872",./0.png
0.29711153,44.46606595,Isolé 2058,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOISETIER/PIN,,,ISOLE ZONE 6,"7873",./0.png
0.29711727,44.46597866,Isolé 2059,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 6,"7874",./0.png
0.2971206,44.46578388,Isolé 2060,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7875",./0.png
0.29377031,44.46971748,Isolé 2061,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7876",./0.png
0.29416254,44.47088322,Isolé 2062,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7877",./0.png
0.29419853,44.47094058,Isolé 2063,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7878",./0.png
0.29427052,44.47102344,Isolé 2064,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/SUREAU,,,ISOLE ZONE 6,"7879",./0.png
0.29466004,44.47145155,Isolé 2065,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ALBIZIA/LILAS,,,ISOLE ZONE 6,"7880",./0.png
0.29538853,44.47357855,Isolé 2066,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/CHÊNE,,,ISOLE ZONE 6,"7881",./0.png
0.29538602,44.47377204,Isolé 2067,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 6,"7882",./0.png
0.29534114,44.47391033,Isolé 2068,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/LAURIER,,,ISOLE ZONE 6,"7883",./0.png
0.29531885,44.47401745,Isolé 2069,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7884",./0.png
0.29529451,44.47412892,Isolé 2070,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7885",./0.png
0.29520784,44.47424273,Isolé 2071,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7886",./0.png
0.29415258,44.47112936,Isolé 2072,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7887",./0.png
0.2940484,44.47118183,Isolé 2073,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/ORME,,,ISOLE ZONE 6,"7888",./0.png
0.29396157,44.47121942,Isolé 2074,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7889",./0.png
0.29340082,44.47157197,Isolé 2075,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SUREAU,,,ISOLE ZONE 6,"7890",./0.png
0.2925672,44.47262082,Isolé 2076,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7891",./0.png
0.2924023,44.47275883,Isolé 2077,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE/ACACIA,,,ISOLE ZONE 6,"7892",./0.png
0.29192148,44.4733828,Isolé 2078,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE/ACACIA,,,ISOLE ZONE 6,"7893",./0.png
0.29181725,44.47351114,Isolé 2079,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7894",./0.png
0.29173987,44.4735897,Isolé 2080,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER/ORME,,,ISOLE ZONE 6,"7895",./0.png
0.29159799,44.47392208,Isolé 2081,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7896",./0.png
0.29145316,44.47385901,Isolé 2082,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7897",./0.png
0.29128958,44.47399949,Isolé 2083,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/ORME,,,ISOLE ZONE 6,"7898",./0.png
0.29107259,44.47417351,Isolé 2084,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7899",./0.png
0.29068203,44.47448838,Isolé 2085,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/CHÈVREFEUILLE,,,ISOLE ZONE 6,"7900",./0.png
0.292406,44.47262755,Isolé 2086,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7901",./0.png
0.29133713,44.47269438,Isolé 2087,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7902",./0.png
0.29101957,44.47270517,Isolé 2088,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 6,"7903",./0.png
0.289709,44.47304698,Isolé 2089,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7904",./0.png
0.28858217,44.4732817,Isolé 2090,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME/AUBÉPINE,,,ISOLE ZONE 6,"7905",./0.png
0.2881856,44.47334852,Isolé 2091,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7906",./0.png
0.28636813,44.47487189,Isolé 2092,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/LIQUIDAMBAR,,,ISOLE ZONE 6,"7907",./0.png
0.28626305,44.47501937,Isolé 2093,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BOULEAU/SAULE,,,ISOLE ZONE 6,"7908",./0.png
0.28632813,44.47517558,Isolé 2094,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7909",./0.png
0.2860206,44.47535968,Isolé 2095,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7910",./0.png
0.28444486,44.47622333,Isolé 2096,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7911",./0.png
0.28435687,44.47628163,Isolé 2097,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7912",./0.png
0.28120911,44.47861351,Isolé 2098,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7913",./0.png
0.29198867,44.46549791,Isolé 2099,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 6,"7914",./0.png
0.29127445,44.46595272,Isolé 2100,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7915",./0.png
0.28770445,44.46775917,Isolé 2101,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ALBIZIA,,,ISOLE ZONE 6,"7916",./0.png
0.28704092,44.46793413,Isolé 2102,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7917",./0.png
0.28648593,44.46811291,Isolé 2103,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER/ACACIA,,,ISOLE ZONE 6,"7918",./0.png
0.28633891,44.46816143,Isolé 2104,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7919",./0.png
0.2855503,44.46837069,Isolé 2105,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 6,"7920",./0.png
0.28418018,44.46884204,Isolé 2106,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7921",./0.png
0.28401008,44.4689216,Isolé 2107,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7922",./0.png
0.28396178,44.46894864,Isolé 2108,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/CHÊNE,,,ISOLE ZONE 6,"7923",./0.png
0.28386138,44.46899351,Isolé 2109,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7924",./0.png
0.2829332,44.46935344,Isolé 2110,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE/CHARME,,,ISOLE ZONE 6,"7925",./0.png
0.2828176,44.46939227,Isolé 2111,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME,,,ISOLE ZONE 6,"7926",./0.png
0.2826352,44.46946066,Isolé 2112,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 6,"7927",./0.png
0.28252905,44.46948061,Isolé 2113,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 6,"7928",./0.png
0.28234511,44.46952595,Isolé 2114,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME,,,ISOLE ZONE 6,"7929",./0.png
0.28227133,44.46952288,Isolé 2115,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7930",./0.png
0.28221756,44.46954081,Isolé 2116,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7931",./0.png
0.28207317,44.46957981,Isolé 2117,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7932",./0.png
0.28199936,44.46961074,Isolé 2118,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE/ACACIA,,,ISOLE ZONE 6,"7933",./0.png
0.28133896,44.46992792,Isolé 2119,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7934",./0.png
0.28122092,44.46999961,Isolé 2120,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7935",./0.png
0.28108011,44.47009781,Isolé 2121,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7936",./0.png
0.28046666,44.47248841,Isolé 2122,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 6,"7937",./0.png
0.2804523,44.47255706,Isolé 2123,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 6,"7938",./0.png
0.27979766,44.47330879,Isolé 2124,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7939",./0.png
0.27858277,44.47509945,Isolé 2125,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7940",./0.png
0.27850701,44.47515626,Isolé 2126,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7941",./0.png
0.27621638,44.47739906,Isolé 2127,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 6,"7942",./0.png
0.27592437,44.47776398,Isolé 2128,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÈVREFEUILLE,,,ISOLE ZONE 6,"7943",./0.png
0.27491274,44.47987209,Isolé 2129,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7944",./0.png
0.27488761,44.47993059,Isolé 2130,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7945",./0.png
0.27486025,44.47998935,Isolé 2131,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7946",./0.png
0.27479867,44.48009852,Isolé 2132,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7947",./0.png
0.27365696,44.48121419,Isolé 2133,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7948",./0.png
0.2735595,44.48128101,Isolé 2134,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7949",./0.png
0.27347139,44.48133405,Isolé 2135,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7950",./0.png
0.27336931,44.48141465,Isolé 2136,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7951",./0.png
0.27326594,44.48150834,Isolé 2137,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7952",./0.png
0.27319132,44.48157876,Isolé 2138,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7953",./0.png
0.27574983,44.48434396,Isolé 2139,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7954",./0.png
0.27584532,44.4844022,Isolé 2140,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7955",./0.png
0.27609297,44.48459929,Isolé 2141,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7956",./0.png
0.27637702,44.48478367,Isolé 2142,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7957",./0.png
0.27662429,44.4849237,Isolé 2143,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7958",./0.png
0.27670537,44.48497286,Isolé 2144,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7959",./0.png
0.27789644,44.48542322,Isolé 2145,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7960",./0.png
0.27936959,44.48491532,Isolé 2146,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7961",./0.png
0.27962897,44.484859,Isolé 2147,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7962",./0.png
0.27964582,44.48477325,Isolé 2148,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7963",./0.png
0.27979616,44.48475918,Isolé 2149,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7964",./0.png
0.28040355,44.48481889,Isolé 2150,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7965",./0.png
0.28065728,44.48474768,Isolé 2151,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7966",./0.png
0.28170207,44.48435071,Isolé 2152,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,AUBÉPINE,,,ISOLE ZONE 6,"7967",./0.png
0.28181948,44.4843002,Isolé 2153,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME/CHÊNE/ACACIA,,,ISOLE ZONE 6,"7968",./0.png
0.28203571,44.48416101,Isolé 2154,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7969",./0.png
0.28221805,44.48406437,Isolé 2155,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7970",./0.png
0.28243529,44.48393165,Isolé 2156,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7971",./0.png
0.28250143,44.48388751,Isolé 2157,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 6,"7972",./0.png
0.28313745,44.48357755,Isolé 2158,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7973",./0.png
0.28361654,44.48355217,Isolé 2159,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE/FRÊNE,,,ISOLE ZONE 6,"7974",./0.png
0.28383773,44.48362678,Isolé 2160,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7975",./0.png
0.28443868,44.48385146,Isolé 2161,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7976",./0.png
0.28452296,44.48387878,Isolé 2162,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7977",./0.png
0.28473504,44.48391789,Isolé 2163,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 6,"7978",./0.png
0.28508071,44.48391864,Isolé 2164,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7979",./0.png
0.28573531,44.48374678,Isolé 2165,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME,,,ISOLE ZONE 6,"7980",./0.png
0.28596088,44.48368996,Isolé 2166,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7981",./0.png
0.28748102,44.48315431,Isolé 2167,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER/AUBÉPINE,,,ISOLE ZONE 6,"7982",./0.png
0.29212818,44.48594864,Isolé 2168,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7983",./0.png
0.29289577,44.48657996,Isolé 2169,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7984",./0.png
0.29303282,44.48680773,Isolé 2170,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7985",./0.png
0.29315147,44.48687978,Isolé 2171,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,AUBÉPINE/LIERRE,,,ISOLE ZONE 6,"7986",./0.png
